,id,features
3467,1889,"[0.874241292476654, 0.5899317264556885, 0.6829541325569153, 1.2192903757095337, 0.041476234793663025, 0.25755324959754944, 0.36695247888565063, 0.0, 0.27515774965286255, 0.27815335988998413]"
3468,1899,"[0.0, 0.7324706315994263, 0.0, 0.9951056838035583, 0.6937552094459534, 0.0, 0.28328630328178406, 0.08623307943344116, 1.1015887260437012, 0.14254775643348694]"
3469,1909,"[0.4066227674484253, 0.22421108186244965, 0.21006153523921967, 0.663465142250061, 0.42026132345199585, 0.12123008817434311, 0.7072435021400452, 0.6250449419021606, 0.10690182447433472, 0.5912810564041138]"
3470,1919,"[0.4005085527896881, 0.4048437774181366, 0.6873214840888977, 0.09663000702857971, 0.6194000244140625, 0.5112969279289246, 0.7817478775978088, 0.39781758189201355, 0.5280715227127075, 0.11830466985702515]"
3471,1929,"[0.35959720611572266, 0.7092486023902893, 0.6598175764083862, 0.9521703720092773, 0.43901529908180237, 0.36567598581314087, 0.43869325518608093, 0.08015542477369308, 0.43726903200149536, 0.24048756062984467]"
3472,1939,"[0.3074842393398285, 0.9875386357307434, 0.5001908540725708, 0.9363694190979004, 0.35965460538864136, 0.0, 0.66187983751297, 0.2794712483882904, 0.1330542266368866, 0.438198983669281]"
3473,1949,"[0.42555490136146545, 0.6910142302513123, 0.5380932092666626, 1.039829969406128, 0.6358599662780762, 0.21911369264125824, 0.5300014019012451, 0.19894376397132874, 0.43617820739746094, 0.4610826373100281]"
3474,1959,"[0.24102728068828583, 0.6564331650733948, 0.42399516701698303, 0.853168785572052, 0.8816816210746765, 0.0, 0.0441671721637249, 0.41871708631515503, 0.2533594071865082, 0.6098506450653076]"
3475,1969,"[0.16525651514530182, 0.45308467745780945, 0.19374863803386688, 0.0, 0.06451060622930527, 0.21044377982616425, 0.6470200419425964, 0.9530959129333496, 0.0, 0.0]"
3476,1979,"[0.3436806797981262, 0.03579231724143028, 0.048365600407123566, 0.0, 0.0, 0.09693270176649094, 0.614948570728302, 1.1338536739349365, 0.0, 0.0]"
3477,1989,"[0.11057443171739578, 0.21159781515598297, 0.35788726806640625, 0.0, 0.0, 0.7804823517799377, 0.17246124148368835, 0.7135599255561829, 0.16788595914840698, 0.1083277091383934]"
3478,1999,"[0.6459384560585022, 0.06318360567092896, 0.10636258870363235, 0.2186521589756012, 0.08026159554719925, 0.0, 0.9122698903083801, 0.9249869585037231, 0.021540209650993347, 0.0]"
3479,2009,"[0.3080363869667053, 0.5608159899711609, 0.2554905116558075, 0.6234734058380127, 0.03654741868376732, 0.006684443447738886, 0.7011945247650146, 0.7677327990531921, 0.23745585978031158, 0.5542817115783691]"
3480,2019,"[0.6238782405853271, 0.7429495453834534, 0.508461058139801, 1.158467411994934, 0.2596418857574463, 0.14401459693908691, 0.7648008465766907, 0.26040318608283997, 0.2349957376718521, 0.4782276749610901]"
3481,2029,"[0.49940425157546997, 0.2816767990589142, 0.359554260969162, 0.7865529656410217, 0.8671545386314392, 0.2560231387615204, 0.38052111864089966, 0.6676999926567078, 0.18496336042881012, 0.391078382730484]"
3482,2039,"[0.18362605571746826, 0.19177494943141937, 0.1892511248588562, 0.32361048460006714, 0.1708492636680603, 0.029883159324526787, 0.05795876681804657, 0.16901618242263794, 0.06450363993644714, 0.1427627056837082]"
3483,2049,"[0.2850102484226227, 0.2568664848804474, 0.03467520698904991, 0.49487394094467163, 1.2075812816619873, 0.29933369159698486, 0.6119862198829651, 0.4639067053794861, 0.29398271441459656, 0.0]"
3484,2059,"[0.23048727214336395, 0.6798515319824219, 0.2597561180591583, 0.12730760872364044, 0.9442095160484314, 0.22838115692138672, 0.7789157629013062, 0.17765292525291443, 0.09223335981369019, 0.4790496528148651]"
3485,2069,"[0.2956797778606415, 0.6382001638412476, 0.49036648869514465, 0.8925380706787109, 0.7017576694488525, 0.11273764818906784, 0.22664211690425873, 0.3255772590637207, 0.523571789264679, 0.5271179676055908]"
3486,2079,"[0.13409313559532166, 0.5204691290855408, 0.0, 0.7084379196166992, 0.21415847539901733, 0.26877927780151367, 1.1438783407211304, 0.30861517786979675, 0.31648603081703186, 0.41863906383514404]"
3487,2089,"[0.08009102940559387, 0.3332329988479614, 0.28784430027008057, 0.4810693562030792, 0.6215339303016663, 0.013690917752683163, 1.0561535358428955, 0.21160557866096497, 0.389705628156662, 0.27241677045822144]"
3488,2099,"[0.18943442404270172, 0.9624039530754089, 0.02542358636856079, 0.45679163932800293, 0.6696547269821167, 0.0, 0.9701015949249268, 0.20414721965789795, 0.10788752883672714, 0.3813161551952362]"
3489,2109,"[1.053340196609497, 0.6023961305618286, 0.19115926325321198, 0.5327785611152649, 0.1940145194530487, 0.016226528212428093, 0.6255830526351929, 0.6367659568786621, 0.0, 0.35907861590385437]"
3490,2119,"[0.15734322369098663, 0.0, 0.10782978683710098, 0.0, 0.21421024203300476, 0.17889098823070526, 0.4619159400463104, 1.1884139776229858, 0.23780934512615204, 0.29684507846832275]"
3491,2129,"[0.0, 0.9251505136489868, 1.0490223169326782, 0.0, 0.4268631041049957, 0.0, 0.28050440549850464, 0.2964589297771454, 0.7685388326644897, 1.1864469051361084]"
3492,2139,"[0.4705360233783722, 0.5235595703125, 0.25598087906837463, 0.7079273462295532, 0.42920127511024475, 0.05751223489642143, 0.8767773509025574, 0.7840254902839661, 0.24716252088546753, 0.08813208341598511]"
3493,2149,"[0.1824600249528885, 0.0, 0.0, 0.0642312690615654, 0.19623327255249023, 0.32361990213394165, 0.567389726638794, 1.0547223091125488, 0.3325311243534088, 0.0]"
3494,2159,"[0.6219726800918579, 0.7560498118400574, 0.6820091009140015, 0.19661526381969452, 0.0, 0.0, 0.8018046021461487, 0.6170514822006226, 0.11398864537477493, 0.1584738790988922]"
3495,2169,"[0.5468324422836304, 0.0, 0.0, 0.0, 0.4995180368423462, 0.35905250906944275, 0.7693402171134949, 0.7564274668693542, 0.12422547489404678, 0.22796925902366638]"
3496,2179,"[0.3790378272533417, 0.12624244391918182, 0.0, 1.0049233436584473, 0.6573693156242371, 0.23019984364509583, 0.25645580887794495, 0.420707106590271, 0.4469524323940277, 0.7194867134094238]"
3497,2189,"[0.4531022906303406, 0.6467283964157104, 0.8868809342384338, 1.2327638864517212, 0.1831025630235672, 0.2867242097854614, 0.1915816366672516, 0.23930761218070984, 0.4685240089893341, 0.28934046626091003]"
3498,2209,"[0.28858599066734314, 0.9791920185089111, 0.07528405636548996, 0.6925656199455261, 0.3942120671272278, 0.03056422993540764, 0.980526328086853, 0.0, 0.0, 0.0918257087469101]"
3499,2219,"[0.5334109663963318, 0.3229060769081116, 0.28950467705726624, 0.6492520570755005, 0.6913480162620544, 0.2269969880580902, 0.9690009951591492, 0.032891832292079926, 0.41736751794815063, 0.1592392772436142]"
3500,2239,"[0.057743001729249954, 0.8600261807441711, 0.7406936287879944, 1.0953913927078247, 0.03469454124569893, 0.0, 0.6571253538131714, 0.32653748989105225, 0.0, 0.14974422752857208]"
3501,2249,"[0.5260106921195984, 0.10157711058855057, 0.2690776586532593, 0.37792128324508667, 0.2828034460544586, 0.20383690297603607, 0.8309885859489441, 0.5680819749832153, 0.18760405480861664, 0.5528203248977661]"
3502,2259,"[0.1701798290014267, 0.4167017340660095, 0.20791970193386078, 0.06968915462493896, 0.5653058886528015, 0.38390493392944336, 0.3770752251148224, 0.7172809839248657, 0.30937063694000244, 0.6112668514251709]"
3503,2269,"[0.22467222809791565, 0.26561638712882996, 0.1561647355556488, 0.1642283797264099, 0.6549764275550842, 0.029998939484357834, 0.3093223571777344, 0.5566258430480957, 0.26391521096229553, 0.8681459426879883]"
3504,2279,"[0.009763538837432861, 0.30056440830230713, 0.17250801622867584, 0.0, 0.32707032561302185, 0.2064753919839859, 0.656112551689148, 0.9063283801078796, 0.47755616903305054, 0.4192812442779541]"
3505,2289,"[0.7546026110649109, 0.5084620118141174, 0.7926649451255798, 0.9403613209724426, 0.24282415211200714, 0.12096069753170013, 0.3916082978248596, 0.4154207706451416, 0.05795496702194214, 0.40066757798194885]"
3506,2309,"[1.3586187362670898, 0.9159597158432007, 0.5117595791816711, 1.0046683549880981, 0.0, 0.0, 0.3546644151210785, 0.9026312232017517, 0.0, 0.0]"
3507,2329,"[0.8066051006317139, 0.5748642086982727, 0.09480591118335724, 0.7338013052940369, 0.5348028540611267, 0.04192107170820236, 0.5212304592132568, 0.8550699949264526, 0.06587909162044525, 0.6426326632499695]"
3508,2339,"[0.0, 0.11998839676380157, 0.3213605284690857, 0.30304428935050964, 0.45221006870269775, 0.3399651348590851, 0.2721376419067383, 0.5512361526489258, 0.9026204943656921, 0.7730408906936646]"
3509,2349,"[0.44984081387519836, 0.4043492078781128, 0.7254922986030579, 0.8534677028656006, 0.4109518229961395, 0.261353075504303, 0.4712274968624115, 0.1960604190826416, 0.16252334415912628, 0.45239371061325073]"
3510,2359,"[0.5534113645553589, 0.5878735780715942, 0.25864118337631226, 0.9072529077529907, 0.5680033564567566, 0.021392397582530975, 0.5590612888336182, 0.29495882987976074, 0.45913806557655334, 0.4769415259361267]"
3511,2369,"[0.2436377853155136, 0.48560523986816406, 0.6848936676979065, 0.45691490173339844, 0.587495744228363, 0.28953224420547485, 0.5973457098007202, 0.10369615256786346, 0.2843431532382965, 0.18249306082725525]"
3512,2379,"[0.0963275283575058, 0.0, 0.0, 0.0, 0.48360157012939453, 0.30703404545783997, 0.8417434692382812, 0.8233490586280823, 0.09217008203268051, 0.20187252759933472]"
3513,2389,"[0.46520620584487915, 0.19820952415466309, 0.3501172363758087, 0.09054344892501831, 0.4062284231185913, 0.30164122581481934, 0.4739762246608734, 0.6786419153213501, 0.16630208492279053, 0.42137929797172546]"
3514,2399,"[0.06515593081712723, 0.23384298384189606, 0.0, 0.0, 0.8521860241889954, 0.05283931642770767, 0.7725182175636292, 0.5040659308433533, 0.3632683753967285, 0.512685239315033]"
3515,2409,"[0.41986626386642456, 0.5469029545783997, 0.0, 0.11137299984693527, 0.17165681719779968, 0.03832469508051872, 0.834057629108429, 0.5731301307678223, 0.0, 0.8026647567749023]"
3516,2419,"[0.13088159263134003, 0.6654815077781677, 0.4294455945491791, 0.25387024879455566, 0.43869295716285706, 0.0846693217754364, 0.5859656929969788, 0.8732189536094666, 0.37950748205184937, 0.26283594965934753]"
3517,2429,"[0.10382802039384842, 0.26940953731536865, 0.28020724654197693, 0.06909774988889694, 0.5892819762229919, 0.26108962297439575, 0.8007298707962036, 0.5146564841270447, 0.43911588191986084, 0.3897126615047455]"
3518,2439,"[0.5779308676719666, 0.58399897813797, 0.7510336637496948, 0.8082225322723389, 0.0, 0.13209165632724762, 0.3125445544719696, 0.507146954536438, 0.3570736348628998, 0.33261266350746155]"
3519,2449,"[0.3260919451713562, 0.0, 0.0, 0.0826692059636116, 0.35129186511039734, 0.05680864304304123, 0.23244217038154602, 0.7956764698028564, 0.1044439896941185, 0.0]"
3520,2459,"[0.5335543155670166, 0.6798876523971558, 0.6866182088851929, 0.0, 0.0, 0.0, 0.9854030609130859, 0.7046021223068237, 0.0, 0.0]"
3521,2469,"[0.36984652280807495, 0.4736846387386322, 0.47347402572631836, 0.42294561862945557, 0.642694890499115, 0.18074381351470947, 0.5930165648460388, 0.484031617641449, 0.20036083459854126, 0.3361993432044983]"
3522,2479,"[0.03571127727627754, 0.0, 0.20185890793800354, 0.5981478691101074, 0.6765968203544617, 0.2958589196205139, 0.3655695915222168, 0.07642215490341187, 0.7189139127731323, 0.3758085370063782]"
3523,2499,"[0.38323110342025757, 0.525378942489624, 0.8118963837623596, 0.45933571457862854, 0.3225911557674408, 0.2198241651058197, 0.4010022282600403, 0.5176821351051331, 0.0, 0.6274770498275757]"
3524,2509,"[0.0, 0.0, 0.16423046588897705, 0.3694829046726227, 0.794087290763855, 0.4462343156337738, 0.9979166984558105, 0.38947218656539917, 0.32738545536994934, 0.3090590834617615]"
3525,2519,"[0.11476213485002518, 0.5626375675201416, 0.5233049392700195, 0.09598986804485321, 0.0, 0.12154027819633484, 1.2301784753799438, 0.30068692564964294, 0.47513195872306824, 0.3725276589393616]"
3526,2529,"[0.3371870815753937, 0.8934582471847534, 0.17741912603378296, 0.6065866947174072, 0.1274067610502243, 0.0, 0.9767805337905884, 0.629869282245636, 0.0032138985116034746, 0.17689509689807892]"
3527,2539,"[0.5363490581512451, 0.30854204297065735, 0.30234295129776, 0.4985870122909546, 0.5671736598014832, 0.3070753812789917, 0.6479507684707642, 0.261630117893219, 0.14888209104537964, 0.6840087175369263]"
3528,2549,"[0.0, 0.0, 0.0, 0.4066527783870697, 0.746040403842926, 0.4744463860988617, 0.4431964159011841, 0.4451669752597809, 0.4408882260322571, 0.22728702425956726]"
3529,2559,"[0.0, 0.19801081717014313, 0.0, 0.15573425590991974, 1.4220772981643677, 0.2383507341146469, 0.0, 0.18909010291099548, 0.45829737186431885, 0.6464842557907104]"
3530,2569,"[0.18010170757770538, 1.0879470109939575, 0.5589287281036377, 0.38235345482826233, 0.09883789718151093, 0.7984563708305359, 1.0456478595733643, 0.30759280920028687, 0.2860327959060669, 0.5034133791923523]"
3531,2579,"[0.33166810870170593, 0.16143487393856049, 0.7735835313796997, 0.4519054889678955, 0.07936901599168777, 0.02204238623380661, 0.4895494282245636, 0.32194626331329346, 0.12190958857536316, 0.18291603028774261]"
3532,2589,"[0.6461270451545715, 0.20670613646507263, 0.8393452167510986, 0.6305566430091858, 0.4077664017677307, 0.0, 0.0, 0.34627002477645874, 0.17326052486896515, 0.5207347869873047]"
3533,2599,"[0.7051064968109131, 0.7453932762145996, 0.7978008985519409, 0.7375401258468628, 0.2715923488140106, 0.14936669170856476, 0.493425190448761, 0.5649240016937256, 0.009196152910590172, 0.2024584263563156]"
3534,2609,"[0.5602730512619019, 0.5119166970252991, 0.4216502904891968, 1.1233445405960083, 0.6687458157539368, 0.32882681488990784, 0.5680556297302246, 0.24729624390602112, 0.6842700242996216, 0.29088422656059265]"
3535,2619,"[0.24386559426784515, 0.5104894638061523, 0.40691906213760376, 0.4831162393093109, 0.4128175973892212, 0.13459540903568268, 0.43115848302841187, 0.36792537569999695, 0.19336874783039093, 0.18428821861743927]"
3536,2629,"[0.30771124362945557, 0.12858957052230835, 0.3018161356449127, 0.40700265765190125, 0.7730163931846619, 0.27247828245162964, 0.5357231497764587, 0.16095614433288574, 0.5257890224456787, 0.30028069019317627]"
3537,2639,"[0.4968995451927185, 0.7135160565376282, 0.33330038189888, 0.18122592568397522, 0.42452648282051086, 0.09397594630718231, 0.5648627281188965, 0.8402506113052368, 0.2811240553855896, 0.019650906324386597]"
3538,2649,"[0.21712462604045868, 0.7410032153129578, 0.9404706954956055, 0.055848121643066406, 0.0421270988881588, 0.0, 1.329709768295288, 0.07703845947980881, 0.23918212950229645, 0.12851685285568237]"
3539,2659,"[0.8134171962738037, 0.06545133888721466, 0.13533766567707062, 0.5766881704330444, 0.8342660069465637, 0.4071853756904602, 0.3493666648864746, 0.5163655281066895, 0.0, 0.383865624666214]"
3540,2669,"[0.16325727105140686, 0.6463655829429626, 0.30441513657569885, 0.5982541441917419, 0.23136858642101288, 0.1290781944990158, 1.0706723928451538, 0.06366384029388428, 0.40000659227371216, 0.7197355628013611]"
3541,2679,"[0.569421648979187, 0.4553880989551544, 0.09600673615932465, 0.895230233669281, 0.0, 0.5344007015228271, 0.1955500841140747, 0.4270305633544922, 0.12449821829795837, 0.08462460339069366]"
3542,2689,"[0.8292973637580872, 0.5513195395469666, 0.6658896207809448, 0.3657864034175873, 0.6922752857208252, 0.0, 0.19309432804584503, 0.6281930804252625, 0.4890414774417877, 0.0]"
3543,2699,"[0.382826566696167, 0.38478633761405945, 0.365254670381546, 0.28307536244392395, 0.2696993052959442, 0.18567313253879547, 0.874380886554718, 0.3968862295150757, 0.0063576181419193745, 0.38214191794395447]"
3544,2709,"[0.6040497422218323, 0.11413693428039551, 0.22917692363262177, 0.5846706628799438, 0.6754234433174133, 0.1424635350704193, 0.8056739568710327, 0.32354679703712463, 0.09535833448171616, 0.11163961887359619]"
3545,2719,"[0.0, 0.0, 0.04983682930469513, 0.08310986310243607, 0.3575868010520935, 0.25123530626296997, 0.6498838067054749, 0.7213929891586304, 0.4892524778842926, 0.4524870812892914]"
3546,2729,"[0.7290659546852112, 0.6403852105140686, 0.821744441986084, 0.6782975196838379, 0.0, 0.13016429543495178, 0.6360955834388733, 0.3893336057662964, 0.23933902382850647, 0.3643631041049957]"
3547,2739,"[0.47729483246803284, 0.7318228483200073, 0.18853361904621124, 0.7064692974090576, 0.9383257627487183, 0.0, 0.32390183210372925, 0.6444909572601318, 0.17059175670146942, 0.3976856768131256]"
3548,2749,"[0.35424333810806274, 0.540541410446167, 0.34180453419685364, 0.5721853971481323, 0.26856112480163574, 0.19466780126094818, 0.4854682385921478, 0.38733384013175964, 0.4144212305545807, 0.48101913928985596]"
3549,2759,"[0.4169451594352722, 0.30231955647468567, 0.6250672340393066, 0.6708851456642151, 0.4997415244579315, 0.39330804347991943, 0.7711896896362305, 0.244591623544693, 0.27685052156448364, 0.13329486548900604]"
3550,2769,"[0.06880772113800049, 0.8675700426101685, 0.6927720308303833, 0.36577123403549194, 0.5322716236114502, 0.0, 0.5146017670631409, 0.7853816151618958, 0.16730916500091553, 0.19444282352924347]"
3551,2779,"[0.375101238489151, 0.6574287414550781, 0.25699472427368164, 0.61786288022995, 0.48755842447280884, 0.2608187198638916, 0.7061543464660645, 0.2957250475883484, 0.08680501580238342, 0.5821785926818848]"
3552,2789,"[0.27769652009010315, 0.7643893957138062, 0.10277276486158371, 0.23158760368824005, 0.0, 0.06297583132982254, 0.5501331090927124, 0.8598200678825378, 0.18358702957630157, 0.3466808795928955]"
3553,2799,"[0.009647989645600319, 0.1825075000524521, 0.09376057237386703, 0.0, 0.13237175345420837, 0.3934834599494934, 0.4039582312107086, 0.678589403629303, 0.2502140700817108, 0.05616224929690361]"
3554,2809,"[0.4563813805580139, 0.0, 0.0, 0.0, 0.3758467435836792, 0.9740036725997925, 0.16322903335094452, 0.4594084918498993, 0.15185664594173431, 0.6017385721206665]"
3555,2819,"[0.423958957195282, 0.6360929012298584, 0.3187529444694519, 0.9871697425842285, 0.3901141583919525, 0.09187231212854385, 0.6001341938972473, 0.40144652128219604, 0.19650207459926605, 0.6483573317527771]"
3556,2829,"[0.5029453039169312, 0.2870956063270569, 0.43835046887397766, 0.4766792058944702, 0.1964302808046341, 0.4637604057788849, 0.6325291991233826, 0.03616738319396973, 0.0015657152980566025, 0.6799424886703491]"
